date,closing_price,symbol,type
2005-06-28,899.27002,XOI,index
2005-06-27,909.34003,XOI,index
2005-06-24,897.87,XOI,index
2005-06-23,897.19,XOI,index
2005-06-22,897.45001,XOI,index
2005-06-21,895.15002,XOI,index
2005-06-20,911.51001,XOI,index
2005-06-17,912.88,XOI,index
2005-06-16,893.82001,XOI,index
2005-06-15,882.03003,XOI,index
2005-06-14,874.15997,XOI,index
2005-06-13,865.40997,XOI,index
2005-06-10,861.21002,XOI,index
2005-06-09,861.84003,XOI,index
2005-06-08,839.59003,XOI,index
2005-06-07,839.75,XOI,index
2005-06-06,845.06,XOI,index
2005-06-03,843.81,XOI,index
2005-06-02,842.02002,XOI,index
2005-06-01,840.88,XOI,index
2005-05-31,826.40997,XOI,index
2005-05-27,836.07001,XOI,index
2005-05-26,824.13,XOI,index
2005-05-25,820.88,XOI,index
2005-05-24,812.48999,XOI,index
2005-05-23,806.65002,XOI,index
2005-05-20,796.84003,XOI,index
2005-05-19,800.56,XOI,index
2005-05-18,794.52002,XOI,index
2005-05-17,792.23999,XOI,index
2005-05-16,783.12,XOI,index
2005-05-13,787.32001,XOI,index
2005-05-12,800.12,XOI,index
2005-05-11,830.67999,XOI,index
2005-05-10,827.28003,XOI,index
2005-05-09,839.46002,XOI,index
2005-05-06,829.72998,XOI,index
2005-05-05,830.09003,XOI,index
2005-05-04,821.76001,XOI,index
2005-05-03,813.15002,XOI,index
2005-05-02,827.95001,XOI,index
2005-04-29,816.66998,XOI,index
2005-04-28,809.02002,XOI,index
2005-04-27,816.78003,XOI,index
2005-04-26,837.53003,XOI,index
2005-04-25,846.26001,XOI,index
2005-04-22,837.62,XOI,index
2005-04-21,833.76001,XOI,index
2005-04-20,814.79999,XOI,index
2005-04-19,829.28003,XOI,index
2005-04-18,814.37,XOI,index
2005-04-15,802.53003,XOI,index
2005-04-14,828.89001,XOI,index
2005-04-13,829.28998,XOI,index
2005-04-12,847.26001,XOI,index
2005-04-11,860.59003,XOI,index
2005-04-08,854.31,XOI,index
2005-04-07,862.88,XOI,index
2005-04-06,865.75,XOI,index
2005-04-05,853.07001,XOI,index
2005-04-04,861.34003,XOI,index
2005-04-01,870.22998,XOI,index
2005-03-31,852.52002,XOI,index
2005-03-30,840.15997,XOI,index
2005-03-29,829.63,XOI,index
2005-03-28,837.02002,XOI,index
2005-03-24,839.78998,XOI,index
2005-03-23,840.85999,XOI,index
2005-03-22,852.90997,XOI,index
2005-03-21,868.09003,XOI,index
2005-03-18,875.03003,XOI,index
2005-03-17,866.75,XOI,index
2005-03-16,853.82001,XOI,index
2005-03-15,852.15002,XOI,index
2005-03-14,861.85999,XOI,index
2005-03-11,857.75,XOI,index
2005-03-10,852.92999,XOI,index
2005-03-09,862.90997,XOI,index
2005-03-08,886.14001,XOI,index
2005-03-07,884.19,XOI,index
2005-03-04,889.13,XOI,index
2005-03-03,877.63,XOI,index
2005-03-02,857.42999,XOI,index
2005-03-01,849.13,XOI,index
2005-02-28,861.39001,XOI,index
2005-02-25,863.09003,XOI,index
2005-02-24,847.58002,XOI,index
2005-02-23,834.89001,XOI,index
2005-02-22,827.21002,XOI,index
2005-02-18,827.0,XOI,index
2005-02-17,812.21002,XOI,index
2005-02-16,819.90002,XOI,index
2005-02-15,802.82001,XOI,index
2005-02-14,798.46997,XOI,index
2005-02-11,795.90002,XOI,index
2005-02-10,789.91998,XOI,index
2005-02-09,773.25,XOI,index
2005-02-08,774.98999,XOI,index
2005-02-07,769.15002,XOI,index
2005-02-04,773.56,XOI,index
2005-02-03,770.71997,XOI,index
2005-02-02,765.25,XOI,index
2005-02-01,758.90997,XOI,index
2005-01-31,745.51001,XOI,index
2005-01-28,735.59003,XOI,index
2005-01-27,740.19,XOI,index
2005-01-26,737.44,XOI,index
2005-01-25,729.84998,XOI,index
2005-01-24,727.64001,XOI,index
2005-01-21,721.69,XOI,index
2005-01-20,716.95001,XOI,index
2005-01-19,724.79999,XOI,index
2005-01-18,727.65002,XOI,index
2005-01-14,722.14001,XOI,index
2005-01-13,717.65002,XOI,index
2005-01-12,713.44,XOI,index
2005-01-11,702.85999,XOI,index
2005-01-10,703.22998,XOI,index
2005-01-07,700.19,XOI,index
2005-01-06,703.90997,XOI,index
2005-01-05,691.90997,XOI,index
2005-01-04,694.78998,XOI,index
2005-01-03,699.82001,XOI,index
2004-12-31,721.12,XOI,index
2004-12-30,720.83002,XOI,index
2004-12-29,723.01001,XOI,index
2004-12-28,718.34998,XOI,index
2004-12-27,714.37,XOI,index
2004-12-23,723.08002,XOI,index
2004-12-22,718.59003,XOI,index
2004-12-21,724.45001,XOI,index
2004-12-20,721.84003,XOI,index
2004-12-17,715.08002,XOI,index
2004-12-16,716.26001,XOI,index
2004-12-15,725.15997,XOI,index
2004-12-14,716.84003,XOI,index
2004-12-13,717.03998,XOI,index
2004-12-10,704.91998,XOI,index
2004-12-09,710.95001,XOI,index
2004-12-08,708.13,XOI,index
2004-12-07,705.34003,XOI,index
2004-12-06,718.25,XOI,index
2004-12-03,717.34003,XOI,index
2004-12-02,711.13,XOI,index
2004-12-01,729.78998,XOI,index
2004-11-30,743.84998,XOI,index
2004-11-29,742.19,XOI,index
2004-11-26,745.38,XOI,index
2004-11-24,738.70001,XOI,index
2004-11-23,733.94,XOI,index
2004-11-22,730.48999,XOI,index
2004-11-19,719.14001,XOI,index
2004-11-18,712.98999,XOI,index
2004-11-17,709.71997,XOI,index
2004-11-16,698.63,XOI,index
2004-11-15,701.27002,XOI,index
2004-11-12,713.76001,XOI,index
2004-11-11,701.96002,XOI,index
2004-11-10,702.40002,XOI,index
2004-11-09,696.75,XOI,index
2004-11-08,702.08002,XOI,index
2004-11-05,712.10999,XOI,index
2004-11-04,709.46002,XOI,index
2004-11-03,700.14001,XOI,index
2004-11-02,685.75,XOI,index
2004-11-01,691.73999,XOI,index
2004-10-29,695.63,XOI,index
2004-10-28,686.78003,XOI,index
2004-10-27,699.51001,XOI,index
2004-10-26,711.25,XOI,index
2004-10-25,707.65997,XOI,index
2004-10-22,707.53003,XOI,index
2004-10-21,705.38,XOI,index
2004-10-20,702.42999,XOI,index
2004-10-19,690.78003,XOI,index
2004-10-18,691.29999,XOI,index
2004-10-15,699.47998,XOI,index
2004-10-14,696.90002,XOI,index
2004-10-13,691.69,XOI,index
2004-10-12,706.35999,XOI,index
2004-10-11,714.87,XOI,index
2004-10-08,719.17999,XOI,index
2004-10-07,717.45001,XOI,index
2004-10-06,725.0,XOI,index
2004-10-05,712.35999,XOI,index
2004-10-04,703.60999,XOI,index
2004-10-01,707.14001,XOI,index
2004-09-30,698.73999,XOI,index
2004-09-29,694.58002,XOI,index
2004-09-28,702.09003,XOI,index
2004-09-27,690.91998,XOI,index
2004-09-24,689.15997,XOI,index
2004-09-23,682.71997,XOI,index
2004-09-22,688.42999,XOI,index
2004-09-21,695.76001,XOI,index
2004-09-20,675.84998,XOI,index
2004-09-17,673.44,XOI,index
2004-09-16,662.54999,XOI,index
2004-09-15,660.78998,XOI,index
2004-09-14,663.66998,XOI,index
2004-09-13,660.90002,XOI,index
2004-09-10,655.85999,XOI,index
2004-09-09,658.90997,XOI,index
2004-09-08,650.60999,XOI,index
2004-09-07,651.40997,XOI,index
2004-09-03,651.57001,XOI,index
2004-09-02,652.53998,XOI,index
2004-09-01,646.65002,XOI,index
2004-08-31,639.45001,XOI,index
2004-08-30,630.31,XOI,index
2004-08-27,631.69,XOI,index
2004-08-26,625.08002,XOI,index
2004-08-25,621.02002,XOI,index
2004-08-24,618.22998,XOI,index
2004-08-23,623.32001,XOI,index
2004-08-20,629.53998,XOI,index
2004-08-19,626.40002,XOI,index
2004-08-18,625.57001,XOI,index
2004-08-17,618.53998,XOI,index
2004-08-16,632.40997,XOI,index
2004-08-13,626.58002,XOI,index
2004-08-12,619.88,XOI,index
2004-08-11,624.01001,XOI,index
2004-08-10,628.44,XOI,index
2004-08-09,630.47998,XOI,index
2004-08-06,621.59998,XOI,index
2004-08-05,632.21997,XOI,index
2004-08-04,640.70001,XOI,index
2004-08-03,655.83002,XOI,index
2004-08-02,649.37,XOI,index
2004-07-30,651.67999,XOI,index
2004-07-29,649.14001,XOI,index
2004-07-28,642.03998,XOI,index
2004-07-27,637.46002,XOI,index
2004-07-26,632.46997,XOI,index
2004-07-23,637.62,XOI,index
2004-07-22,641.91998,XOI,index
2004-07-21,641.40002,XOI,index
2004-07-20,654.46002,XOI,index
2004-07-19,656.03003,XOI,index
2004-07-16,660.95001,XOI,index
2004-07-15,649.90997,XOI,index
2004-07-14,649.53998,XOI,index
2004-07-13,642.20001,XOI,index
2004-07-12,644.48999,XOI,index
2004-07-09,648.56,XOI,index
2004-07-08,644.08002,XOI,index
2004-07-07,645.76001,XOI,index
2004-07-06,640.5,XOI,index
2004-07-02,637.51001,XOI,index
2004-07-01,637.34003,XOI,index
2004-06-30,637.46002,XOI,index
2004-06-29,631.87,XOI,index
2004-06-28,630.28998,XOI,index
2004-06-25,637.38,XOI,index
2004-06-24,642.19,XOI,index
2004-06-23,645.71002,XOI,index
2004-06-22,634.64001,XOI,index
2004-06-21,632.48999,XOI,index
2004-06-18,634.58002,XOI,index
2004-06-17,629.79999,XOI,index
2004-06-16,621.81,XOI,index
2004-06-15,613.71002,XOI,index
2004-06-14,604.67999,XOI,index
2004-06-10,612.51001,XOI,index
2004-06-09,606.0,XOI,index
2004-06-08,612.09003,XOI,index
2004-06-07,617.53003,XOI,index
2004-06-04,605.51001,XOI,index
2004-06-03,608.62,XOI,index
2004-06-02,612.23999,XOI,index
2004-06-01,614.02002,XOI,index
2004-05-28,604.71002,XOI,index
2004-05-27,603.66998,XOI,index
2004-05-26,607.83002,XOI,index
2004-05-25,612.22998,XOI,index
2004-05-24,602.77002,XOI,index
2004-05-21,590.31,XOI,index
2004-05-20,590.34003,XOI,index
2004-05-19,592.44,XOI,index
2004-05-18,597.09998,XOI,index
2004-05-17,606.71002,XOI,index
2004-05-14,609.03998,XOI,index
2004-05-13,600.84998,XOI,index
2004-05-12,603.54999,XOI,index
2004-05-11,599.81,XOI,index
2004-05-10,589.15002,XOI,index
2004-05-07,607.84998,XOI,index
2004-05-06,620.76001,XOI,index
2004-05-05,626.91998,XOI,index
2004-05-04,619.65002,XOI,index
2004-05-03,617.87,XOI,index
2004-04-30,604.57001,XOI,index
2004-04-29,601.95001,XOI,index
2004-04-28,613.73999,XOI,index
2004-04-27,620.53003,XOI,index
2004-04-26,612.71997,XOI,index
2004-04-23,609.89001,XOI,index
2004-04-22,612.59998,XOI,index
2004-04-21,603.09003,XOI,index
2004-04-20,603.62,XOI,index
2004-04-19,615.98999,XOI,index
2004-04-16,614.84003,XOI,index
2004-04-15,611.51001,XOI,index
2004-04-14,603.54999,XOI,index
2004-04-13,604.19,XOI,index
2004-04-12,610.09003,XOI,index
2004-04-08,600.09998,XOI,index
2004-04-07,595.15002,XOI,index
2004-04-06,595.83002,XOI,index
2004-04-05,594.20001,XOI,index
2004-04-02,589.12,XOI,index
2004-04-01,586.12,XOI,index
2004-03-31,593.85999,XOI,index
2004-03-30,587.31,XOI,index
2004-03-29,577.85999,XOI,index
2004-03-26,572.89001,XOI,index
2004-03-25,567.62,XOI,index
2004-03-24,571.65002,XOI,index
2004-03-23,581.81,XOI,index
2004-03-22,582.94,XOI,index
2004-03-19,590.22998,XOI,index
2004-03-18,597.64001,XOI,index
2004-03-17,592.38,XOI,index
2004-03-16,586.77002,XOI,index
2004-03-15,585.56,XOI,index
2004-03-12,588.72998,XOI,index
2004-03-11,583.78003,XOI,index
2004-03-10,595.62,XOI,index
2004-03-09,601.76001,XOI,index
2004-03-08,606.15002,XOI,index
2004-03-05,604.65997,XOI,index
2004-03-04,596.29999,XOI,index
2004-03-03,598.42999,XOI,index
2004-03-02,597.32001,XOI,index
2004-03-01,606.58002,XOI,index
2004-02-27,593.41998,XOI,index
2004-02-26,589.19,XOI,index
2004-02-25,586.87,XOI,index
2004-02-24,584.75,XOI,index
2004-02-23,585.33002,XOI,index
2004-02-20,581.59003,XOI,index
2004-02-19,580.40002,XOI,index
2004-02-18,579.03998,XOI,index
2004-02-17,584.31,XOI,index
2004-02-13,578.53003,XOI,index
2004-02-12,580.35999,XOI,index
2004-02-11,582.52002,XOI,index
2004-02-10,574.66998,XOI,index
2004-02-09,570.28998,XOI,index
2004-02-06,561.75,XOI,index
2004-02-05,557.92999,XOI,index
2004-02-04,561.32001,XOI,index
2004-02-03,566.31,XOI,index
2004-02-02,565.03998,XOI,index
2004-01-30,563.28998,XOI,index
2004-01-29,568.65002,XOI,index
2004-01-28,570.53003,XOI,index
2004-01-27,577.67999,XOI,index
2004-01-26,578.22998,XOI,index
2004-01-23,577.77002,XOI,index
2004-01-22,577.76001,XOI,index
2004-01-21,581.83002,XOI,index
2004-01-20,574.73999,XOI,index
2004-01-16,564.04999,XOI,index
2004-01-15,562.53998,XOI,index
2004-01-14,569.35999,XOI,index
2004-01-13,570.09998,XOI,index
2004-01-12,568.70001,XOI,index
2004-01-09,565.03998,XOI,index
2004-01-08,570.02002,XOI,index
2004-01-07,569.52002,XOI,index
2004-01-06,576.58002,XOI,index
2004-01-05,576.23999,XOI,index
2004-01-02,563.83002,XOI,index
2003-12-31,562.60999,XOI,index
2003-12-30,561.67999,XOI,index
2003-12-29,560.15002,XOI,index
2003-12-26,553.41998,XOI,index
2003-12-24,551.54999,XOI,index
2003-12-23,545.96002,XOI,index
2003-12-22,549.78003,XOI,index
2003-12-19,549.25,XOI,index
2003-12-18,551.64001,XOI,index
2003-12-17,536.78998,XOI,index
2003-12-16,529.25,XOI,index
2003-12-15,522.09003,XOI,index
2003-12-12,527.56,XOI,index
2003-12-11,523.79999,XOI,index
2003-12-10,519.79999,XOI,index
2003-12-09,520.38,XOI,index
2003-12-08,516.17999,XOI,index
2003-12-05,511.70001,XOI,index
2003-12-04,511.70999,XOI,index
2003-12-03,502.84,XOI,index
2023-10-13,1.58777,USD/AUD,forex
2023-10-12,1.58387,USD/AUD,forex
2023-10-11,1.5599,USD/AUD,forex
2023-10-10,1.55572,USD/AUD,forex
2023-10-09,1.55942,USD/AUD,forex
2023-10-06,1.56553,USD/AUD,forex
2023-10-05,1.56911,USD/AUD,forex
2023-10-04,1.57989,USD/AUD,forex
2023-10-03,1.58668,USD/AUD,forex
2023-10-02,1.5711,USD/AUD,forex
2023-09-29,1.55542,USD/AUD,forex
2023-09-28,1.55587,USD/AUD,forex
2023-09-27,1.57406,USD/AUD,forex
2023-09-26,1.56318,USD/AUD,forex
2023-09-25,1.55673,USD/AUD,forex
2023-09-22,1.55231,USD/AUD,forex
2023-09-21,1.55865,USD/AUD,forex
2023-09-20,1.55086,USD/AUD,forex
2023-09-19,1.54956,USD/AUD,forex
2023-09-18,1.55328,USD/AUD,forex
2023-09-15,1.5547,USD/AUD,forex
2023-09-14,1.55276,USD/AUD,forex
2023-09-13,1.55715,USD/AUD,forex
2023-09-12,1.55606,USD/AUD,forex
2023-09-11,1.5549,USD/AUD,forex
2023-09-08,1.56814,USD/AUD,forex
2023-09-07,1.56841,USD/AUD,forex
2023-09-06,1.56666,USD/AUD,forex
2023-09-05,1.56765,USD/AUD,forex
2023-09-04,1.54725,USD/AUD,forex
2023-09-01,1.54991,USD/AUD,forex
2023-08-31,1.54209,USD/AUD,forex
2023-08-30,1.54436,USD/AUD,forex
2023-08-29,1.54321,USD/AUD,forex
2023-08-28,1.55536,USD/AUD,forex
2023-08-25,1.56176,USD/AUD,forex
2023-08-24,1.55832,USD/AUD,forex
2023-08-23,1.54297,USD/AUD,forex
2023-08-22,1.55715,USD/AUD,forex
2023-08-21,1.55903,USD/AUD,forex
2023-08-18,1.5615,USD/AUD,forex
2023-08-17,1.56171,USD/AUD,forex
2023-08-16,1.5566,USD/AUD,forex
2023-08-15,1.5492,USD/AUD,forex
2023-08-14,1.54149,USD/AUD,forex
2023-08-11,1.53915,USD/AUD,forex
2023-08-10,1.53488,USD/AUD,forex
2023-08-09,1.53176,USD/AUD,forex
2023-08-08,1.52835,USD/AUD,forex
2023-08-07,1.52113,USD/AUD,forex
2023-08-04,1.52207,USD/AUD,forex
2023-08-03,1.52649,USD/AUD,forex
2023-08-02,1.52943,USD/AUD,forex
2023-08-01,1.51209,USD/AUD,forex
2023-07-31,1.48876,USD/AUD,forex
2023-07-28,1.50466,USD/AUD,forex
2023-07-27,1.49059,USD/AUD,forex
2023-07-26,1.47965,USD/AUD,forex
2023-07-25,1.47236,USD/AUD,forex
2023-07-24,1.48358,USD/AUD,forex
2023-07-21,1.48589,USD/AUD,forex
2023-07-20,1.47493,USD/AUD,forex
2023-07-19,1.47679,USD/AUD,forex
2023-07-18,1.468,USD/AUD,forex
2023-07-17,1.46711,USD/AUD,forex
2023-07-14,1.46199,USD/AUD,forex
2023-07-13,1.4516,USD/AUD,forex
2023-07-12,1.47313,USD/AUD,forex
2023-07-11,1.49547,USD/AUD,forex
2023-07-10,1.49835,USD/AUD,forex
2023-07-07,1.49429,USD/AUD,forex
2023-07-06,1.50915,USD/AUD,forex
2023-07-05,1.5028,USD/AUD,forex
2023-07-04,1.49388,USD/AUD,forex
2023-07-03,1.49885,USD/AUD,forex
2023-06-30,1.50075,USD/AUD,forex
2023-06-29,1.51143,USD/AUD,forex
2023-06-28,1.51507,USD/AUD,forex
2023-06-27,1.49566,USD/AUD,forex
2023-06-26,1.49795,USD/AUD,forex
2023-06-23,1.49757,USD/AUD,forex
2023-06-22,1.48015,USD/AUD,forex
2023-06-21,1.47125,USD/AUD,forex
2023-06-20,1.4732,USD/AUD,forex
2023-06-19,1.45955,USD/AUD,forex
2023-06-16,1.45537,USD/AUD,forex
2023-06-15,1.45291,USD/AUD,forex
2023-06-14,1.47125,USD/AUD,forex
2023-06-13,1.47788,USD/AUD,forex
2023-06-12,1.48138,USD/AUD,forex
2023-06-09,1.48311,USD/AUD,forex
2023-06-08,1.48906,USD/AUD,forex
2023-06-07,1.50321,USD/AUD,forex
2023-06-06,1.49888,USD/AUD,forex
2023-06-05,1.5108,USD/AUD,forex
2023-06-02,1.51404,USD/AUD,forex
2023-06-01,1.52134,USD/AUD,forex
2023-05-31,1.53763,USD/AUD,forex
2023-05-30,1.53441,USD/AUD,forex
2023-05-29,1.52941,USD/AUD,forex
2023-05-26,1.53421,USD/AUD,forex
2023-05-25,1.53719,USD/AUD,forex
2023-05-24,1.52815,USD/AUD,forex
2023-05-23,1.51287,USD/AUD,forex
2023-05-22,1.50334,USD/AUD,forex
2023-05-19,1.50375,USD/AUD,forex
2023-05-18,1.51022,USD/AUD,forex
2023-05-17,1.50167,USD/AUD,forex
2023-05-16,1.50253,USD/AUD,forex
2023-05-15,1.49251,USD/AUD,forex
2023-05-12,1.5051,USD/AUD,forex
2023-05-11,1.49185,USD/AUD,forex
2023-05-10,1.47505,USD/AUD,forex
2023-05-09,1.47875,USD/AUD,forex
2023-05-08,1.4746,USD/AUD,forex
2023-05-05,1.4817,USD/AUD,forex
2023-05-04,1.4942,USD/AUD,forex
2023-05-03,1.4995,USD/AUD,forex
2023-05-02,1.5007,USD/AUD,forex
2023-05-01,1.50815,USD/AUD,forex
2023-04-28,1.51215,USD/AUD,forex
2023-04-27,1.50785,USD/AUD,forex
2023-04-26,1.51425,USD/AUD,forex
2023-04-25,1.5092,USD/AUD,forex
2023-04-24,1.4932,USD/AUD,forex
2023-04-21,1.49475,USD/AUD,forex
2023-04-20,1.4837,USD/AUD,forex
2023-04-19,1.48965,USD/AUD,forex
2023-04-18,1.4872,USD/AUD,forex
2023-04-17,1.4923,USD/AUD,forex
2023-04-14,1.49065,USD/AUD,forex
2023-04-13,1.4745,USD/AUD,forex
2023-04-12,1.495,USD/AUD,forex
2023-04-11,1.503,USD/AUD,forex
2023-04-10,1.50625,USD/AUD,forex
2023-04-07,1.4988,USD/AUD,forex
2023-04-06,1.4988,USD/AUD,forex
2023-04-05,1.4881,USD/AUD,forex
2023-04-04,1.48105,USD/AUD,forex
2023-04-03,1.4737,USD/AUD,forex
2023-03-31,1.49565,USD/AUD,forex
2023-03-30,1.4902,USD/AUD,forex
2023-03-29,1.497,USD/AUD,forex
2023-03-28,1.4912,USD/AUD,forex
2023-03-27,1.5041,USD/AUD,forex
2023-03-24,1.5041,USD/AUD,forex
2023-03-23,1.4959,USD/AUD,forex
2023-03-22,1.4952,USD/AUD,forex
2023-03-21,1.4994,USD/AUD,forex
2023-03-20,1.4884,USD/AUD,forex
2023-03-17,1.4933,USD/AUD,forex
2023-03-16,1.5022,USD/AUD,forex
2023-03-15,1.5109,USD/AUD,forex
2023-03-14,1.49565,USD/AUD,forex
2023-03-13,1.4988,USD/AUD,forex
2023-03-10,1.51885,USD/AUD,forex
2023-03-09,1.518,USD/AUD,forex
2023-03-08,1.5178,USD/AUD,forex
2023-03-07,1.5186,USD/AUD,forex
2023-03-06,1.4879,USD/AUD,forex
2023-03-03,1.4771,USD/AUD,forex
2023-03-02,1.48655,USD/AUD,forex
2023-03-01,1.48105,USD/AUD,forex
2023-02-28,1.4848,USD/AUD,forex
2023-02-27,1.4847,USD/AUD,forex
2023-02-24,1.4869,USD/AUD,forex
2023-02-23,1.4694,USD/AUD,forex
2023-02-22,1.4717,USD/AUD,forex
2023-02-21,1.459,USD/AUD,forex
2023-02-20,1.44665,USD/AUD,forex
2023-02-17,1.4536,USD/AUD,forex
2023-02-16,1.4498,USD/AUD,forex
2023-02-15,1.4492,USD/AUD,forex
2023-02-14,1.4309,USD/AUD,forex
2023-02-13,1.4363,USD/AUD,forex
2023-02-10,1.4464,USD/AUD,forex
2023-02-09,1.441,USD/AUD,forex
2023-02-08,1.44405,USD/AUD,forex
2023-02-07,1.4405,USD/AUD,forex
2023-02-06,1.4533,USD/AUD,forex
2023-02-03,1.4437,USD/AUD,forex
2023-02-02,1.4138,USD/AUD,forex
2023-02-01,1.4036,USD/AUD,forex
2023-01-31,1.4176,USD/AUD,forex
2023-01-30,1.417,USD/AUD,forex
2023-01-27,1.4062,USD/AUD,forex
2023-01-26,1.4059,USD/AUD,forex
2023-01-25,1.4079,USD/AUD,forex
2023-01-24,1.4184,USD/AUD,forex
2023-01-23,1.4244,USD/AUD,forex
2023-01-20,1.4346,USD/AUD,forex
2023-01-19,1.4455,USD/AUD,forex
2023-01-18,1.4401,USD/AUD,forex
2023-01-17,1.4306,USD/AUD,forex
2023-01-16,1.4378,USD/AUD,forex
2023-01-13,1.4331,USD/AUD,forex
2023-01-12,1.4344,USD/AUD,forex
2023-01-11,1.4469,USD/AUD,forex
2023-01-10,1.4504,USD/AUD,forex
2023-01-09,1.4422,USD/AUD,forex
2023-01-06,1.45295,USD/AUD,forex
2023-01-05,1.4797,USD/AUD,forex
2023-01-04,1.4621,USD/AUD,forex
2023-01-03,1.48445,USD/AUD,forex
2023-01-02,1.4697,USD/AUD,forex
2022-12-30,1.46865,USD/AUD,forex
2022-12-29,1.4734,USD/AUD,forex
2022-12-28,1.4827,USD/AUD,forex
2022-12-27,1.485,USD/AUD,forex
2022-12-26,1.48745,USD/AUD,forex
2022-12-23,1.48995,USD/AUD,forex
2022-12-22,1.50185,USD/AUD,forex
2022-12-21,1.49165,USD/AUD,forex
2022-12-20,1.49745,USD/AUD,forex
2022-12-19,1.49365,USD/AUD,forex
2022-12-16,1.4939,USD/AUD,forex
2022-12-15,1.492,USD/AUD,forex
2022-12-14,1.4604,USD/AUD,forex
2022-12-13,1.45815,USD/AUD,forex
2022-12-12,1.48325,USD/AUD,forex
2022-12-09,1.46995,USD/AUD,forex
2022-12-08,1.4767,USD/AUD,forex
2022-12-07,1.48555,USD/AUD,forex
2022-12-06,1.49555,USD/AUD,forex
2022-12-05,1.4933,USD/AUD,forex
2022-12-02,1.4685,USD/AUD,forex
2022-12-01,1.4665,USD/AUD,forex
2022-11-30,1.473,USD/AUD,forex
2022-11-29,1.49635,USD/AUD,forex
2022-11-28,1.5033,USD/AUD,forex
2022-11-25,1.48135,USD/AUD,forex
2022-11-24,1.47805,USD/AUD,forex
2022-11-23,1.48235,USD/AUD,forex
2022-11-22,1.504,USD/AUD,forex
2022-11-21,1.5134,USD/AUD,forex
2022-11-18,1.4986,USD/AUD,forex
2022-11-17,1.4963,USD/AUD,forex
2022-11-16,1.4832,USD/AUD,forex
2022-11-15,1.4797,USD/AUD,forex
2022-11-14,1.493,USD/AUD,forex
2022-11-11,1.4916,USD/AUD,forex
2022-11-10,1.5108,USD/AUD,forex
2022-11-09,1.5547,USD/AUD,forex
2022-11-08,1.5373,USD/AUD,forex
2022-11-07,1.5432,USD/AUD,forex
2022-11-04,1.5461,USD/AUD,forex
2022-11-03,1.5901,USD/AUD,forex
2022-11-02,1.5738,USD/AUD,forex
2022-11-01,1.5632,USD/AUD,forex
2022-10-31,1.5625,USD/AUD,forex
2022-10-28,1.5593,USD/AUD,forex
2022-10-27,1.5501,USD/AUD,forex
2022-10-26,1.5387,USD/AUD,forex
2022-10-25,1.5635,USD/AUD,forex
2022-10-24,1.5833,USD/AUD,forex
2022-10-21,1.5676,USD/AUD,forex
2022-10-20,1.5921,USD/AUD,forex
2022-10-19,1.5944,USD/AUD,forex
2022-10-18,1.5843,USD/AUD,forex
2022-10-17,1.5893,USD/AUD,forex
2022-10-14,1.6134,USD/AUD,forex
2022-10-13,1.5868,USD/AUD,forex
2022-10-12,1.5929,USD/AUD,forex
2022-10-11,1.5944,USD/AUD,forex
2022-10-10,1.5858,USD/AUD,forex
2022-10-07,1.5699,USD/AUD,forex
2022-10-06,1.5603,USD/AUD,forex
2022-10-05,1.5413,USD/AUD,forex
2022-10-04,1.5373,USD/AUD,forex
2022-10-03,1.5344,USD/AUD,forex
2022-09-30,1.561,USD/AUD,forex
2022-09-29,1.5382,USD/AUD,forex
2022-09-28,1.5328,USD/AUD,forex
2022-09-27,1.5538,USD/AUD,forex
2022-09-26,1.5482,USD/AUD,forex
2022-09-23,1.5316,USD/AUD,forex
2022-09-22,1.5042,USD/AUD,forex
2022-09-21,1.5076,USD/AUD,forex
2022-09-20,1.4948,USD/AUD,forex
2022-09-19,1.4865,USD/AUD,forex
2022-09-16,1.4877,USD/AUD,forex
2022-09-15,1.4916,USD/AUD,forex
2022-09-14,1.4815,USD/AUD,forex
2022-09-13,1.4857,USD/AUD,forex
2022-09-12,1.4516,USD/AUD,forex
2022-09-09,1.4613,USD/AUD,forex
2022-09-08,1.481,USD/AUD,forex
2022-09-07,1.4771,USD/AUD,forex
2022-09-06,1.4843,USD/AUD,forex
2022-09-05,1.4712,USD/AUD,forex
2022-09-02,1.4676,USD/AUD,forex
2022-09-01,1.4728,USD/AUD,forex
2022-08-31,1.4618,USD/AUD,forex
2022-08-30,1.4592,USD/AUD,forex
2022-08-29,1.4482,USD/AUD,forex
